filename,label
20200330_030200.pt,2
20200330_000000.pt,2
20200330_014800.pt,2
20200330_061800.pt,2
20200330_084600.pt,2
20200330_095200.pt,2
20200330_105000.pt,2
20200330_110000.pt,2
20200330_113600.pt,2
20200331_005000.pt,2
20200331_011400.pt,2
20200331_031400.pt,2
20200331_033200.pt,2
20200331_035000.pt,2
20200331_065800.pt,2
20200331_073400.pt,2
20200331_105400.pt,2
20200331_151600.pt,2
20200331_172400.pt,2
20200331_184400.pt,2
20200331_222600.pt,2
20200331_234200.pt,2
20200401_002800.pt,2
20200401_005000.pt,2
20200401_050200.pt,2
20200401_053200.pt,2
20200401_065800.pt,2
20200401_071000.pt,2
20200401_104800.pt,2
20200401_132200.pt,2
20200401_183000.pt,2
20200401_183200.pt,2
20200401_230000.pt,2
20200402_040200.pt,2
20200402_052600.pt,2
20200402_073600.pt,2
20200402_075400.pt,2
20200402_101600.pt,2
20200402_141000.pt,2
20200402_194000.pt,2
20200402_202400.pt,2
20200403_022600.pt,2
20200403_053200.pt,2
20200403_054400.pt,2
20200403_062600.pt,2
20200403_064000.pt,2
20200403_081200.pt,2
20200403_102600.pt,2
20200403_141000.pt,2
20200403_150200.pt,2
20200403_185600.pt,2
20200403_195600.pt,2
20200403_204600.pt,2
20200403_231000.pt,2
20200404_001200.pt,2
20200404_010200.pt,2
20200404_020400.pt,2
20200404_082200.pt,2
20200404_083800.pt,2
20200404_094800.pt,2
20200404_101600.pt,2
20200404_102400.pt,2
20200404_122800.pt,2
20200404_165400.pt,2
20200404_192000.pt,2
20200404_201800.pt,2
20200404_235600.pt,2
20200405_062400.pt,2
20200405_070200.pt,2
20200405_125800.pt,2
20200405_153400.pt,2
20200405_172400.pt,2
20200405_180600.pt,2
20200405_202400.pt,2
20200405_224800.pt,2
20200405_230000.pt,2
20200406_051400.pt,2
20200406_070400.pt,2
20200406_085000.pt,2
20200406_115200.pt,2
20200406_120400.pt,2
20200406_122600.pt,2
20200406_131600.pt,2
20200406_174200.pt,2
20200406_230600.pt,2
20200406_231600.pt,2
20200407_000600.pt,2
20200407_002800.pt,2
20200407_012800.pt,2
20200407_025600.pt,2
20200407_042800.pt,2
20200407_072800.pt,2
20200407_074600.pt,2
20200407_080000.pt,2
20200407_083400.pt,2
20200407_091400.pt,2
20200407_104000.pt,2
20200407_121800.pt,2
20200407_200400.pt,2
20200407_222600.pt,2
20200408_010000.pt,2
20200408_031600.pt,2
20200408_113000.pt,2
20200329_231200.pt,2
20200330_014600.pt,2
20200330_034200.pt,2
20200330_044200.pt,2
20200330_011000.pt,2
20200330_051000.pt,2
20200330_010800.pt,2
20200330_034000.pt,2
20200330_091800.pt,2
20200330_163800.pt,2
20200330_173600.pt,2
20200330_182800.pt,2
20200330_183200.pt,2
20200330_183800.pt,2
20200330_185800.pt,2
20200330_221400.pt,2
20200330_222400.pt,2
20200330_231400.pt,2
20200331_032400.pt,2
20200331_040600.pt,2
20200331_040800.pt,2
20200331_081800.pt,2
20200331_104800.pt,2
20200331_111600.pt,2
20200331_112200.pt,2
20200331_134600.pt,2
20200331_150000.pt,2
20200331_223800.pt,2
20200331_233000.pt,2
20200401_002600.pt,2
20200401_010400.pt,2
20200401_064000.pt,2
20200401_073000.pt,2
20200401_075000.pt,2
20200401_113200.pt,2
20200401_141200.pt,2
20200401_155200.pt,2
20200401_165200.pt,2
20200401_171200.pt,2
20200401_181800.pt,2
20200401_201400.pt,2
20200401_233600.pt,2
20200402_000800.pt,2
20200402_032600.pt,2
20200402_054600.pt,2
20200402_092800.pt,2
20200402_140000.pt,2
20200402_171200.pt,2
20200402_172000.pt,2
20200402_180800.pt,2
20200402_205400.pt,2
20200403_005200.pt,2
20200403_024000.pt,2
20200403_044200.pt,2
20200403_080800.pt,2
20200403_091000.pt,2
20200403_100000.pt,2
20200403_100600.pt,2
20200403_134000.pt,2
20200403_184400.pt,2
20200403_214000.pt,2
20200403_233800.pt,2
20200404_055000.pt,2
20200404_072200.pt,2
20200404_135800.pt,2
20200405_005400.pt,2
20200405_030800.pt,2
20200405_042200.pt,2
20200405_071400.pt,2
20200405_100800.pt,2
20200405_102600.pt,2
20200405_153600.pt,2
20200405_180800.pt,2
20200405_181000.pt,2
20200405_214800.pt,2
20200405_225600.pt,2
20200406_000000.pt,2
20200406_062000.pt,2
20200406_072600.pt,2
20200406_075200.pt,2
20200406_103000.pt,2
20200406_122000.pt,2
20200406_153800.pt,2
20200406_163400.pt,2
20200406_173200.pt,2
20200407_054000.pt,2
20200407_064400.pt,2
20200407_083800.pt,2
20200407_084600.pt,2
20200407_094400.pt,2
20200407_102600.pt,2
20200407_122200.pt,2
20200407_134600.pt,2
20200407_135800.pt,2
20200407_141200.pt,2
20200407_170800.pt,2
20200407_173400.pt,2
20200407_185000.pt,2
20200407_190600.pt,2
20200408_063400.pt,2
20200330_002200.pt,2
20200330_015600.pt,2
20200330_034400.pt,2
20200330_052000.pt,2
20200330_022600.pt,2
20200330_071600.pt,2
20200330_045800.pt,2
20200330_104800.pt,2
20200330_171200.pt,2
20200330_195200.pt,2
20200331_005400.pt,2
20200331_013800.pt,2
20200331_045200.pt,2
20200331_070000.pt,2
20200331_084800.pt,2
20200331_085800.pt,2
20200331_113200.pt,2
20200331_132800.pt,2
20200331_151200.pt,2
20200331_161800.pt,2
20200331_164000.pt,2
20200331_173000.pt,2
20200331_201200.pt,2
20200331_215400.pt,2
20200331_230400.pt,2
20200401_020600.pt,2
20200401_071400.pt,2
20200401_095400.pt,2
20200401_100000.pt,2
20200401_104600.pt,2
20200401_150200.pt,2
20200401_150400.pt,2
20200401_172600.pt,2
20200401_222800.pt,2
20200402_010200.pt,2
20200402_011600.pt,2
20200402_013400.pt,2
20200402_044000.pt,2
20200402_054000.pt,2
20200402_101400.pt,2
20200402_110000.pt,2
20200402_145000.pt,2
20200402_150800.pt,2
20200402_174800.pt,2
20200402_181200.pt,2
20200402_213000.pt,2
20200402_231200.pt,2
20200402_233200.pt,2
20200402_234000.pt,2
20200403_005800.pt,2
20200403_015800.pt,2
20200403_025600.pt,2
20200403_030400.pt,2
20200403_044600.pt,2
20200403_051600.pt,2
20200403_060400.pt,2
20200403_073000.pt,2
20200403_073400.pt,2
20200403_094000.pt,2
20200403_095800.pt,2
20200403_132200.pt,2
20200403_182800.pt,2
20200403_222400.pt,2
20200403_224600.pt,2
20200403_234200.pt,2
20200404_005400.pt,2
20200404_010000.pt,2
20200404_071800.pt,2
20200404_082800.pt,2
20200404_122400.pt,2
20200404_184400.pt,2
20200404_191800.pt,2
20200404_211600.pt,2
20200405_041600.pt,2
20200405_042000.pt,2
20200405_042600.pt,2
20200405_045000.pt,2
20200405_064400.pt,2
20200405_070600.pt,2
20200405_081000.pt,2
20200405_094400.pt,2
20200405_111000.pt,2
20200405_132400.pt,2
20200405_134600.pt,2
20200405_140600.pt,2
20200405_142200.pt,2
20200405_145600.pt,2
20200405_151800.pt,2
20200405_181600.pt,2
20200405_215000.pt,2
20200405_215800.pt,2
20200405_220800.pt,2
20200405_222600.pt,2
20200406_023200.pt,2
20200406_030200.pt,2
20200406_032800.pt,2
20200406_102800.pt,2
20200406_123800.pt,2
20200406_142600.pt,2
20200406_160600.pt,2
20200406_160800.pt,2
20200406_172800.pt,2
20200406_182400.pt,2
20200406_202200.pt,2
20200407_012200.pt,2
20200407_020200.pt,2
20200407_030000.pt,2
20200407_031000.pt,2
20200407_071400.pt,2
20200407_080800.pt,2
20200407_083200.pt,2
20200407_090800.pt,2
20200407_092600.pt,2
20200407_095600.pt,2
20200407_120800.pt,2
20200407_172000.pt,2
20200407_172400.pt,2
20200407_174600.pt,2
20200407_184000.pt,2
20200407_210200.pt,2
20200407_212800.pt,2
20200407_220600.pt,2
20200407_224400.pt,2
20200407_231400.pt,2
20200407_232400.pt,2
20200408_035000.pt,2
20200408_043800.pt,2
20200408_071200.pt,2
20200408_093400.pt,2
20200408_134800.pt,2
20200330_033400.pt,2
20200330_024000.pt,2
20200329_233200.pt,2
20200330_131400.pt,2
20200330_000400.pt,2
20200330_175000.pt,2
20200331_010000.pt,2
20200331_012200.pt,2
20200331_044400.pt,2
20200331_110600.pt,2
20200331_124600.pt,2
20200331_133400.pt,2
20200331_155800.pt,2
20200331_161000.pt,2
20200401_042600.pt,2
20200401_104400.pt,2
20200401_131800.pt,2
20200401_140400.pt,2
20200401_184600.pt,2
20200401_223000.pt,2
20200401_234200.pt,2
20200402_040000.pt,2
20200402_072200.pt,2
20200402_091400.pt,2
20200402_141800.pt,2
20200402_171600.pt,2
20200402_201000.pt,2
20200402_210000.pt,2
20200402_212200.pt,2
20200402_231800.pt,2
20200403_012000.pt,2
20200403_031200.pt,2
20200403_044400.pt,2
20200403_051400.pt,2
20200403_080200.pt,2
20200403_101400.pt,2
20200403_111400.pt,2
20200403_161400.pt,2
20200403_172400.pt,2
20200403_191600.pt,2
20200404_015600.pt,2
20200404_021400.pt,2
20200404_034800.pt,2
20200404_061400.pt,2
20200404_091600.pt,2
20200404_111200.pt,2
20200404_120200.pt,2
20200404_130400.pt,2
20200404_131800.pt,2
20200404_171600.pt,2
20200404_202000.pt,2
20200405_015200.pt,2
20200405_060800.pt,2
20200405_142800.pt,2
20200405_150600.pt,2
20200405_160800.pt,2
20200405_180000.pt,2
20200405_221400.pt,2
20200406_000600.pt,2
20200406_034600.pt,2
20200406_145400.pt,2
20200406_181000.pt,2
20200407_012400.pt,2
20200407_020800.pt,2
20200407_072600.pt,2
20200407_105200.pt,2
20200407_112600.pt,2
20200407_185200.pt,2
20200407_230400.pt,2
20200408_082800.pt,2
20200329_225400.pt,2
20200330_045600.pt,2
20200330_060400.pt,2
20200330_050200.pt,2
20200330_124000.pt,2
20200330_082200.pt,2
20200330_004200.pt,2
20200329_232000.pt,3
20200330_031600.pt,3
20200330_051200.pt,3
20200330_054000.pt,3
20200330_055200.pt,3
20200330_102800.pt,3
20200330_120400.pt,3
20200330_192600.pt,3
20200331_034800.pt,3
20200331_045000.pt,3
20200331_072800.pt,3
20200331_094800.pt,3
20200331_121800.pt,3
20200401_003400.pt,3
20200401_030000.pt,3
20200401_042000.pt,3
20200401_142800.pt,3
20200401_145800.pt,3
20200402_013000.pt,3
20200402_040400.pt,3
20200402_054800.pt,3
20200402_072400.pt,3
20200402_085800.pt,3
20200402_124200.pt,3
20200402_164800.pt,3
20200402_182200.pt,3
20200402_184400.pt,3
20200402_194400.pt,3
20200402_210800.pt,3
20200403_092200.pt,3
20200403_143200.pt,3
20200403_225200.pt,3
20200404_014400.pt,3
20200404_034000.pt,3
20200404_045600.pt,3
20200404_054400.pt,3
20200404_093000.pt,3
20200404_121200.pt,3
20200404_121800.pt,3
20200404_130000.pt,3
20200404_145200.pt,3
20200405_054600.pt,3
20200405_065000.pt,3
20200405_085200.pt,3
20200405_115000.pt,3
20200405_125400.pt,3
20200405_152600.pt,3
20200405_155000.pt,3
20200405_185200.pt,3
20200405_185400.pt,3
20200405_203600.pt,3
20200405_231800.pt,3
20200406_015000.pt,3
20200406_015400.pt,3
20200406_020600.pt,3
20200406_040200.pt,3
20200406_064000.pt,3
20200406_071800.pt,3
20200406_081000.pt,3
20200406_093000.pt,3
20200406_154400.pt,3
20200406_162200.pt,3
20200406_172000.pt,3
20200406_195200.pt,3
20200407_015800.pt,3
20200407_030800.pt,3
20200407_080200.pt,3
20200407_085400.pt,3
20200407_154000.pt,3
20200407_212400.pt,3
20200407_215200.pt,3
20200408_024400.pt,3
20200408_032800.pt,3
20200408_033200.pt,3
20200408_050400.pt,3
20200408_074400.pt,3
20200408_084200.pt,3
20200408_095000.pt,3
20200408_102200.pt,3
20200408_151800.pt,3
20200408_160000.pt,3
20200408_160400.pt,3
20200408_164400.pt,3
20200330_013800.pt,3
20200330_045200.pt,3
20200330_055400.pt,3
20200330_084800.pt,3
20200330_100600.pt,3
20200330_101200.pt,3
20200330_111800.pt,3
20200330_145400.pt,3
20200330_153800.pt,3
20200330_170600.pt,3
20200330_190600.pt,3
20200330_194000.pt,3
20200330_213000.pt,3
20200330_221800.pt,3
20200331_064400.pt,3
20200331_091800.pt,3
20200331_134200.pt,3
20200331_134400.pt,3
20200331_154000.pt,3
20200331_154600.pt,3
20200331_202400.pt,3
20200331_221400.pt,3
20200331_221800.pt,3
20200331_233200.pt,3
20200331_235400.pt,3
20200401_000600.pt,3
20200401_010800.pt,3
20200401_044200.pt,3
20200401_064800.pt,3
20200401_083800.pt,3
20200401_085600.pt,3
20200401_130800.pt,3
20200401_155600.pt,3
20200401_184800.pt,3
20200401_221800.pt,3
20200401_233400.pt,3
20200402_042600.pt,3
20200402_053800.pt,3
20200402_072000.pt,3
20200402_080600.pt,3
20200402_082200.pt,3
20200402_091600.pt,3
20200402_173600.pt,3
20200402_213800.pt,3
20200402_230600.pt,3
20200403_010400.pt,3
20200403_021600.pt,3
20200403_072600.pt,3
20200403_111000.pt,3
20200403_115200.pt,3
20200403_145400.pt,3
20200403_221200.pt,3
20200403_235000.pt,3
20200404_031200.pt,3
20200404_151400.pt,3
20200404_163600.pt,3
20200404_175600.pt,3
20200404_183600.pt,3
20200404_190600.pt,3
20200404_215000.pt,3
20200405_035600.pt,3
20200405_045200.pt,3
20200405_062600.pt,3
20200405_065400.pt,3
20200405_112000.pt,3
20200405_135600.pt,3
20200405_144600.pt,3
20200405_190600.pt,3
20200405_191400.pt,3
20200405_192400.pt,3
20200406_032200.pt,3
20200406_044800.pt,3
20200406_062400.pt,3
20200406_090800.pt,3
20200406_095400.pt,3
20200406_110800.pt,3
20200406_135400.pt,3
20200406_221000.pt,3
20200406_230000.pt,3
20200407_045000.pt,3
20200407_120400.pt,3
20200407_131800.pt,3
20200408_012800.pt,3
20200408_013000.pt,3
20200408_013600.pt,3
20200408_023000.pt,3
20200408_023800.pt,3
20200408_092600.pt,3
20200330_035800.pt,3
20200330_052800.pt,3
20200330_075400.pt,3
20200330_054400.pt,3
20200330_014600.pt,3
20200330_034200.pt,3
20200330_044200.pt,3
20200330_011000.pt,3
20200330_051000.pt,3
20200330_091800.pt,3
20200330_125400.pt,3
20200330_145800.pt,3
20200330_163800.pt,3
20200330_173600.pt,3
20200330_185600.pt,3
20200330_221400.pt,3
20200331_032400.pt,3
20200331_040600.pt,3
20200331_040800.pt,3
20200331_062600.pt,3
20200331_105800.pt,3
20200331_111600.pt,3
20200331_112200.pt,3
20200331_120600.pt,3
20200331_134600.pt,3
20200331_150000.pt,3
20200331_150200.pt,3
20200331_174000.pt,3
20200401_004800.pt,3
20200401_010400.pt,3
20200401_043400.pt,3
20200401_064000.pt,3
20200401_073000.pt,3
20200401_075000.pt,3
20200401_092800.pt,3
20200401_113200.pt,3
20200401_141200.pt,3
20200401_165200.pt,3
20200401_171200.pt,3
20200402_000800.pt,3
20200402_032600.pt,3
20200402_052800.pt,3
20200402_054600.pt,3
20200402_180800.pt,3
20200402_193400.pt,3
20200402_225000.pt,3
20200403_044200.pt,3
20200403_070600.pt,3
20200403_072000.pt,3
20200403_082200.pt,3
20200403_100000.pt,3
20200403_141400.pt,3
20200403_163600.pt,3
20200403_180400.pt,3
20200403_184400.pt,3
20200404_072200.pt,3
20200404_104600.pt,3
20200404_114600.pt,3
20200405_003600.pt,3
20200405_005400.pt,3
20200405_042200.pt,3
20200405_093600.pt,3
20200405_100800.pt,3
20200405_102600.pt,3
20200405_153600.pt,3
20200405_180800.pt,3
20200405_181000.pt,3
20200405_225600.pt,3
20200406_070200.pt,3
20200406_072600.pt,3
20200406_075200.pt,3
20200406_122000.pt,3
20200406_233800.pt,3
20200407_064400.pt,3
20200407_083800.pt,3
20200407_085000.pt,3
20200407_094400.pt,3
20200407_102600.pt,3
20200407_122200.pt,3
20200407_140000.pt,3
20200407_141200.pt,3
20200407_144200.pt,3
20200407_155600.pt,3
20200407_185000.pt,3
20200407_190600.pt,3
20200407_194600.pt,3
20200408_025000.pt,3
20200408_055600.pt,3
20200408_094600.pt,3
20200408_165400.pt,3
20200330_001800.pt,3
20200330_002200.pt,3
20200330_015600.pt,3
20200330_034400.pt,3
20200330_052000.pt,3
20200330_022600.pt,3
20200330_071600.pt,3
20200330_151600.pt,3
20200330_171200.pt,3
20200330_195200.pt,3
20200331_005400.pt,3
20200331_013800.pt,3
20200331_045200.pt,3
20200331_070000.pt,3
20200331_084800.pt,3
20200331_085800.pt,3
20200331_113200.pt,3
20200331_132800.pt,3
20200331_151200.pt,3
20200331_161800.pt,3
20200331_164000.pt,3
20200331_173000.pt,3
20200331_175200.pt,3
20200331_201200.pt,3
20200331_215400.pt,3
20200331_230400.pt,3
20200401_020600.pt,3
20200401_095400.pt,3
20200401_104600.pt,3
20200401_150200.pt,3
20200401_150400.pt,3
20200401_172600.pt,3
20200401_222800.pt,3
20200402_010200.pt,3
20200402_011600.pt,3
20200402_013400.pt,3
20200402_044000.pt,3
20200402_054000.pt,3
20200402_084400.pt,3
20200402_101400.pt,3
20200402_110000.pt,3
20200402_145000.pt,3
20200402_150800.pt,3
20200402_174800.pt,3
20200402_181200.pt,3
20200402_213000.pt,3
20200402_231200.pt,3
20200402_233200.pt,3
20200402_234000.pt,3
20200403_005800.pt,3
20200403_015800.pt,3
20200403_025600.pt,3
20200403_030400.pt,3
20200403_044600.pt,3
20200403_051600.pt,3
20200403_060400.pt,3
20200403_073000.pt,3
20200403_073400.pt,3
20200403_095800.pt,3
20200403_132200.pt,3
20200403_182800.pt,3
20200403_222400.pt,3
20200403_224600.pt,3
20200403_234200.pt,3
20200404_005400.pt,3
20200404_010000.pt,3
20200404_071800.pt,3
20200404_082800.pt,3
20200404_122400.pt,3
20200404_184400.pt,3
20200404_191800.pt,3
20200404_211600.pt,3
20200405_041600.pt,3
20200405_042000.pt,3
20200405_042600.pt,3
20200405_045000.pt,3
20200405_064400.pt,3
20200405_070600.pt,3
20200405_081000.pt,3
20200405_094400.pt,3
20200405_111000.pt,3
20200405_132400.pt,3
20200405_140600.pt,3
20200405_142200.pt,3
20200405_151800.pt,3
20200405_181600.pt,3
20200405_215000.pt,3
20200405_215800.pt,3
20200405_220800.pt,3
20200405_222600.pt,3
20200406_023200.pt,3
20200406_032800.pt,3
20200406_102800.pt,3
20200406_123800.pt,3
20200406_142600.pt,3
20200406_160600.pt,3
20200406_160800.pt,3
20200406_172800.pt,3
20200406_182400.pt,3
20200406_202200.pt,3
20200407_012200.pt,3
20200407_020200.pt,3
20200407_030000.pt,3
20200407_031000.pt,3
20200407_071400.pt,3
20200407_083200.pt,3
20200407_090800.pt,3
20200407_092600.pt,3
20200407_095600.pt,3
20200407_120800.pt,3
20200407_172000.pt,3
20200407_172400.pt,3
20200407_174600.pt,3
20200407_184000.pt,3
20200407_210200.pt,3
20200407_212800.pt,3
20200407_220600.pt,3
20200407_224400.pt,3
20200407_232400.pt,3
20200408_035000.pt,3
20200408_043800.pt,3
20200408_051000.pt,3
20200408_071200.pt,3
20200408_093400.pt,3
20200408_104400.pt,3
20200408_120000.pt,3
20200408_123600.pt,3
20200408_134800.pt,3
20200330_053800.pt,3
20200330_022800.pt,3
20200330_034800.pt,3
20200330_094000.pt,3
20200330_113400.pt,3
20200330_151200.pt,3
20200330_170000.pt,3
20200330_181000.pt,3
20200330_211400.pt,3
20200330_232200.pt,3
20200331_062800.pt,3
20200331_112600.pt,3
20200331_122400.pt,3
20200331_154200.pt,3
20200331_172600.pt,3
20200331_194600.pt,3
20200331_215800.pt,3
20200401_002400.pt,3
20200401_023600.pt,3
20200401_024200.pt,3
20200401_035200.pt,3
20200401_162000.pt,3
20200401_190400.pt,3
20200402_002000.pt,3
20200402_002200.pt,3
20200402_044800.pt,3
20200402_045600.pt,3
20200402_061800.pt,3
20200402_063200.pt,3
20200402_083400.pt,3
20200402_121600.pt,3
20200402_130600.pt,3
20200402_220000.pt,3
20200402_224600.pt,3
20200403_023600.pt,3
20200403_055000.pt,3
20200403_055600.pt,3
20200403_151400.pt,3
20200403_203400.pt,3
20200403_231600.pt,3
20200404_060800.pt,3
20200404_064800.pt,3
20200404_123400.pt,3
20200404_141600.pt,3
20200404_202200.pt,3
20200404_204600.pt,3
20200404_224400.pt,3
20200404_230400.pt,3
20200405_000400.pt,3
20200405_040600.pt,3
20200405_093000.pt,3
20200405_112800.pt,3
20200405_122400.pt,3
20200405_214000.pt,3
20200405_231600.pt,3
20200406_011200.pt,3
20200406_041000.pt,3
20200406_045800.pt,3
20200406_112400.pt,3
20200406_125400.pt,3
20200406_131200.pt,3
20200406_143000.pt,3
20200407_011200.pt,3
20200407_052600.pt,3
20200407_120200.pt,3
20200407_191000.pt,3
20200408_035200.pt,3
20200408_061600.pt,3
20200408_111800.pt,3
20200408_121000.pt,3
20200408_122000.pt,3
20200408_122400.pt,3
20200408_172800.pt,3
20200330_152800.pt,3
20200330_055600.pt,3
20200330_111600.pt,3
20200330_073400.pt,3
20200330_001200.pt,3
20200330_172200.pt,3
20200330_112800.pt,3
20200330_090200.pt,3
20200330_045600.pt,3
20200330_060400.pt,3
20200330_050200.pt,3
20200330_124000.pt,3
20200330_082200.pt,3
20200330_200600.pt,3
20200330_200800.pt,3
20200331_003000.pt,3
20200331_024600.pt,3
20200331_035200.pt,3
20200331_051600.pt,3
20200331_080000.pt,3
20200331_093600.pt,3
20200331_150400.pt,3
20200331_171000.pt,3
20200331_225400.pt,3
20200401_035800.pt,3
20200401_050000.pt,3
20200401_052600.pt,3
20200401_060000.pt,3
20200401_072600.pt,3
20200401_080600.pt,3
20200401_110000.pt,3
20200401_111600.pt,3
20200401_113000.pt,3
20200401_124000.pt,3
20200401_182800.pt,3
20200401_192000.pt,3
20200401_194000.pt,3
20200401_202000.pt,3
20200329_232000.pt,4
20200330_031600.pt,4
20200330_051200.pt,4
20200330_054000.pt,4
20200330_055200.pt,4
20200330_102800.pt,4
20200330_120400.pt,4
20200330_192600.pt,4
20200331_034800.pt,4
20200331_045000.pt,4
20200331_072800.pt,4
20200331_094800.pt,4
20200331_121800.pt,4
20200401_003400.pt,4
20200401_030000.pt,4
20200401_042000.pt,4
20200401_142800.pt,4
20200401_145800.pt,4
20200402_013000.pt,4
20200402_040400.pt,4
20200402_054800.pt,4
20200402_072400.pt,4
20200402_085800.pt,4
20200402_124200.pt,4
20200402_164800.pt,4
20200402_182200.pt,4
20200402_184400.pt,4
20200402_194400.pt,4
20200402_210800.pt,4
20200403_092200.pt,4
20200403_143200.pt,4
20200403_225200.pt,4
20200404_014400.pt,4
20200404_034000.pt,4
20200404_045600.pt,4
20200404_054400.pt,4
20200404_093000.pt,4
20200404_121200.pt,4
20200404_121800.pt,4
20200404_130000.pt,4
20200404_145200.pt,4
20200405_054600.pt,4
20200405_065000.pt,4
20200405_085200.pt,4
20200405_115000.pt,4
20200405_125400.pt,4
20200405_152600.pt,4
20200405_155000.pt,4
20200405_185200.pt,4
20200405_185400.pt,4
20200405_203600.pt,4
20200405_231800.pt,4
20200406_015000.pt,4
20200406_015400.pt,4
20200406_020600.pt,4
20200406_040200.pt,4
20200406_064000.pt,4
20200406_071800.pt,4
20200406_081000.pt,4
20200406_093000.pt,4
20200406_154400.pt,4
20200406_162200.pt,4
20200406_172000.pt,4
20200406_195200.pt,4
20200407_015800.pt,4
20200407_030800.pt,4
20200407_080200.pt,4
20200407_085400.pt,4
20200407_154000.pt,4
20200407_212400.pt,4
20200407_215200.pt,4
20200408_024400.pt,4
20200408_032800.pt,4
20200408_033200.pt,4
20200408_050400.pt,4
20200408_074400.pt,4
20200408_084200.pt,4
20200408_095000.pt,4
20200408_102200.pt,4
20200408_151800.pt,4
20200408_160000.pt,4
20200408_160400.pt,4
20200330_013800.pt,4
20200330_045200.pt,4
20200330_055400.pt,4
20200330_084800.pt,4
20200330_100600.pt,4
20200330_101200.pt,4
20200330_111800.pt,4
20200330_145400.pt,4
20200330_153800.pt,4
20200330_170600.pt,4
20200330_190600.pt,4
20200330_194000.pt,4
20200330_213000.pt,4
20200330_221800.pt,4
20200331_064400.pt,4
20200331_091800.pt,4
20200331_134200.pt,4
20200331_134400.pt,4
20200331_154000.pt,4
20200331_154600.pt,4
20200331_202400.pt,4
20200331_221400.pt,4
20200331_221800.pt,4
20200331_233200.pt,4
20200331_235400.pt,4
20200401_000600.pt,4
20200401_010800.pt,4
20200401_044200.pt,4
20200401_064800.pt,4
20200401_083800.pt,4
20200401_085600.pt,4
20200401_130800.pt,4
20200401_155600.pt,4
20200401_184800.pt,4
20200401_221800.pt,4
20200401_233400.pt,4
20200402_042600.pt,4
20200402_053800.pt,4
20200402_072000.pt,4
20200402_080600.pt,4
20200402_082200.pt,4
20200402_091600.pt,4
20200402_173600.pt,4
20200402_213800.pt,4
20200402_230600.pt,4
20200403_010400.pt,4
20200403_021600.pt,4
20200403_072600.pt,4
20200403_111000.pt,4
20200403_115200.pt,4
20200403_145400.pt,4
20200403_221200.pt,4
20200403_235000.pt,4
20200404_031200.pt,4
20200404_151400.pt,4
20200404_163600.pt,4
20200404_175600.pt,4
20200404_183600.pt,4
20200404_190600.pt,4
20200404_215000.pt,4
20200405_035600.pt,4
20200405_045200.pt,4
20200405_062600.pt,4
20200405_065400.pt,4
20200405_112000.pt,4
20200405_135600.pt,4
20200405_144600.pt,4
20200405_190600.pt,4
20200405_191400.pt,4
20200405_192400.pt,4
20200406_032200.pt,4
20200406_044800.pt,4
20200406_062400.pt,4
20200406_090800.pt,4
20200406_095400.pt,4
20200406_110800.pt,4
20200406_135400.pt,4
20200406_221000.pt,4
20200406_230000.pt,4
20200407_045000.pt,4
20200407_120400.pt,4
20200407_131800.pt,4
20200408_012800.pt,4
